Kilometers_Driven,Mileage,Engine,Power,Seats,No. of Doors,Price,Age,Fuel_Type_Diesel,Fuel_Type_Petrol,Fuel_Type_CNG,Fuel_Type_LPG,Transmission_Manual,Transmission_Automatic,Owner_Type_First,Owner_Type_Second,Owner_Type_Third,Owner_Type_Fourth & Above,Colour_Others,Colour_Black/Silver,Colour_White
41980,17.0,1197,80.0,5,4,3.3,14.0,0,1,0,0,1,0,0,1,0,0,1,0,0
84000,19.81,1086,68.05,5,4,1.8,17.0,0,1,0,0,1,0,0,1,0,0,0,1,0
51167,16.47,1198,73.9,5,4,3.76,12.0,0,1,0,0,1,0,1,0,0,0,1,0,0
19000,21.76,1995,190.0,5,4,29.99,9.0,1,0,0,0,0,1,0,1,0,0,1,0,0
40000,17.11,1968,174.33,5,4,22.5,11.0,1,0,0,0,0,1,1,0,0,0,1,0,0
55000,17.6,1496,88.7,5,4,2.99,13.0,0,1,0,0,1,0,1,0,0,0,1,0,0
78000,13.7,1798,157.75,5,4,4.5,14.0,0,1,0,0,0,1,0,1,0,0,0,1,0
36431,16.2,1199,74.0,5,4,2.7,14.0,0,1,0,0,1,0,1,0,0,0,0,0,1
54268,28.09,1248,88.5,5,4,7.67,9.0,1,0,0,0,1,0,1,0,0,0,1,0,0
21456,20.36,1197,78.9,5,4,4.55,9.0,0,1,0,0,1,0,1,0,0,0,0,0,1
86000,14.7,1985,163.0,5,4,18.25,13.0,1,0,0,0,0,1,0,1,0,0,0,1,0
12248,18.9,1197,81.86,5,4,4.9,8.0,0,1,0,0,1,0,1,0,0,0,1,0,0
31427,15.68,1999,177.0,5,4,59.72,7.0,1,0,0,0,0,1,1,0,0,0,0,1,0
16000,11.3,2987,254.8,7,5,56.0,9.0,1,0,0,0,0,1,1,0,0,0,0,1,0
82000,22.9,1248,74.0,5,4,2.5,13.0,1,0,0,0,1,0,0,1,0,0,1,0,0
45128,12.05,2179,120.0,8,5,6.75,11.0,1,0,0,0,1,0,1,0,0,0,0,1,0
5900,7.94,4395,450.0,4,4,47.5,14.0,0,1,0,0,0,1,1,0,0,0,1,0,0
31000,10.8,2497,150.0,5,4,13.5,14.0,0,1,0,0,0,1,1,0,0,0,0,1,0
21112,15.1,1196,73.0,5,4,5.38,6.0,0,0,1,0,1,0,1,0,0,0,0,0,1
79000,17.8,1248,75.0,5,4,5.75,10.0,1,0,0,0,1,0,1,0,0,0,0,1,0
36000,12.55,2982,168.5,7,5,22.0,10.0,1,0,0,0,0,1,1,0,0,0,0,0,1
13000,20.4,1197,81.8,5,4,4.65,8.0,0,1,0,0,1,0,1,0,0,0,0,1,0
62700,22.7,1498,89.84,5,4,6.8,11.0,1,0,0,0,1,0,1,0,0,0,0,1,0
42000,18.19,1968,174.5,5,4,22.99,8.0,1,0,0,0,0,1,1,0,0,0,0,0,1
42103,16.78,1496,88.73,5,4,3.25,12.0,0,1,0,0,1,0,1,0,0,0,1,0,0
25000,15.8,2148,170.0,5,4,26.0,11.0,1,0,0,0,1,0,1,0,0,0,0,0,1
33517,27.62,793,47.0,5,4,3.1,10.0,1,0,0,0,1,0,1,0,0,0,1,0,0
65134,13.8,1299,70.0,5,4,0.8,23.0,0,1,0,0,1,0,0,0,1,0,0,1,0
23218,15.26,2143,203.2,5,4,45.61,9.0,1,0,0,0,0,1,1,0,0,0,0,1,0
66000,10.1,2354,152.0,5,4,3.9,19.0,0,1,0,0,0,1,0,1,0,0,0,0,1
45000,17.01,1591,121.3,5,4,6.75,11.0,0,1,0,0,1,0,0,1,0,0,0,0,1
125000,13.5,1799,130.0,5,4,2.3,19.0,0,1,0,0,1,0,0,1,0,0,0,0,1
39000,16.47,1198,74.0,5,4,3.75,12.0,0,1,0,0,1,0,1,0,0,0,1,0,0
72000,23.08,1461,63.1,5,4,2.3,14.0,1,0,0,0,1,0,1,0,0,0,0,1,0
31000,21.76,1995,190.0,5,4,29.95,9.0,1,0,0,0,0,1,1,0,0,0,0,1,0
63998,17.0,1497,118.0,5,4,5.42,13.0,0,1,0,0,0,1,1,0,0,0,0,0,1
20492,18.9,1197,82.0,5,4,6.34,7.0,0,1,0,0,1,0,1,0,0,0,1,0,0
65000,12.05,2179,120.0,8,5,4.0,14.0,1,0,0,0,1,0,0,1,0,0,0,1,0
75378,18.7,1896,66.0,5,4,3.59,14.0,1,0,0,0,1,0,1,0,0,0,0,1,0
72000,19.7,796,46.3,5,4,1.2,18.0,0,1,0,0,1,0,0,1,0,0,1,0,0
69000,18.88,1995,184.0,5,4,18.5,13.0,1,0,0,0,0,1,1,0,0,0,1,0,0
34000,16.55,1968,147.51,5,4,9.95,16.0,1,0,0,0,0,1,1,0,0,0,1,0,0
16500,17.9,2143,136.0,5,4,34.0,8.0,1,0,0,0,0,1,1,0,0,0,0,1,0
43773,16.0,2179,140.0,7,5,13.54,8.0,1,0,0,0,1,0,1,0,0,0,0,0,1
23500,17.57,1193,88.7,5,4,3.9,11.0,0,1,0,0,1,0,0,1,0,0,0,0,1
27000,27.3,1498,98.6,5,4,8.0,8.0,1,0,0,0,1,0,1,0,0,0,0,0,1
52827,12.7,2179,187.7,5,4,44.76,7.0,1,0,0,0,0,1,1,0,0,0,0,1,0
1000,20.3,1199,84.0,5,4,6.85,7.0,0,1,0,0,0,1,1,0,0,0,1,0,0
46000,15.26,1598,103.5,5,4,2.35,14.0,0,1,0,0,1,0,1,0,0,0,0,0,1
62000,12.9,1799,130.0,5,4,3.75,14.0,0,1,0,0,0,1,1,0,0,0,0,1,0
79870,20.77,1248,88.76,7,5,5.35,11.0,1,0,0,0,1,0,1,0,0,0,1,0,0
29063,17.11,1968,174.33,5,4,25.75,11.0,1,0,0,0,0,1,1,0,0,0,1,0,0
70521,10.9,2497,215.0,5,4,10.3,16.0,0,1,0,0,0,1,0,1,0,0,0,1,0
54317,17.4,1497,117.3,5,4,8.4,9.0,0,1,0,0,1,0,1,0,0,0,0,0,1
115000,19.33,1968,138.1,5,4,6.95,13.0,1,0,0,0,1,0,1,0,0,0,0,1,0
47000,19.0,998,67.1,5,4,1.46,16.0,0,1,0,0,1,0,1,0,0,0,0,1,0
59000,18.5,1197,80.0,5,4,5.75,10.0,0,1,0,0,1,0,1,0,0,0,0,1,0
18000,18.16,1196,86.8,5,4,4.9,9.0,0,1,0,0,1,0,1,0,0,0,1,0,0
63265,20.36,1197,78.9,5,4,2.95,12.0,0,1,0,0,1,0,1,0,0,0,0,0,1
19317,13.0,2982,168.7,7,5,24.5,10.0,1,0,0,0,1,0,1,0,0,0,0,0,1
59000,11.2,2993,241.0,4,4,21.9,14.0,1,0,0,0,0,1,1,0,0,0,0,1,0
56073,13.7,1798,157.75,5,4,13.25,10.0,0,1,0,0,0,1,1,0,0,0,1,0,0
23977,18.16,1196,86.8,5,4,5.38,8.0,0,1,0,0,1,0,1,0,0,0,1,0,0
15000,17.5,1199,88.7,5,4,8.9,8.0,0,1,0,0,1,0,1,0,0,0,0,0,1
20800,21.1,814,55.2,5,4,2.25,10.0,0,1,0,0,1,0,0,1,0,0,0,0,1
35188,22.77,1498,98.59,5,4,11.13,6.0,1,0,0,0,1,0,1,0,0,0,1,0,0
116000,23.59,1364,67.05,5,4,5.8,10.0,1,0,0,0,1,0,0,1,0,0,0,1,0
74980,20.0,1399,68.0,5,4,4.08,11.0,1,0,0,0,1,0,1,0,0,0,1,0,0
90000,17.0,1497,118.0,5,4,3.4,14.0,0,1,0,0,1,0,0,1,0,0,0,0,1
63000,13.4,1794,125.0,5,4,2.05,17.0,0,1,0,0,1,0,1,0,0,0,0,1,0
73000,22.69,1995,190.0,5,4,12.5,13.0,1,0,0,0,0,1,1,0,0,0,0,1,0
54000,14.0,2987,224.0,5,4,21.99,14.0,1,0,0,0,0,1,1,0,0,0,0,0,1
83274,22.9,1248,74.0,5,4,5.79,11.0,1,0,0,0,1,0,1,0,0,0,1,0,0
45617,20.77,1248,88.76,7,5,5.85,11.0,1,0,0,0,1,0,1,0,0,0,1,0,0
11964,13.22,2967,241.4,5,4,32.95,10.0,1,0,0,0,0,1,1,0,0,0,1,0,0
48000,18.2,1199,82.4,5,4,3.25,12.0,0,1,0,0,1,0,1,0,0,0,0,1,0
196000,12.8,2494,102.0,7,4,6.25,19.0,1,0,0,0,1,0,1,0,0,0,0,1,0
72010,16.8,1493,110.0,5,4,4.45,15.0,1,0,0,0,1,0,1,0,0,0,0,1,0
25200,18.9,998,67.1,5,4,3.35,10.0,0,1,0,0,1,0,1,0,0,0,0,0,1
105000,15.96,2523,62.1,7,5,6.0,13.0,1,0,0,0,1,0,0,1,0,0,0,1,0
37287,26.0,624,35.0,4,4,1.74,12.0,0,1,0,0,1,0,1,0,0,0,0,0,1
27904,21.1,814,55.2,5,4,3.55,9.0,0,1,0,0,1,0,1,0,0,0,0,1,0
148000,23.4,1248,74.0,5,4,4.75,8.0,1,0,0,0,1,0,1,0,0,0,0,0,1
50000,18.0,1497,117.3,5,4,8.25,10.0,0,1,0,0,0,1,1,0,0,0,0,0,1
58075,17.5,1298,85.8,5,4,2.95,14.0,0,1,0,0,1,0,1,0,0,0,0,1,0
85000,11.3,2987,254.8,7,5,38.75,11.0,1,0,0,0,0,1,1,0,0,0,0,0,1
70000,17.57,1193,88.7,5,4,4.5,8.0,0,1,0,0,1,0,1,0,0,0,0,0,1
775000,19.3,1968,141.0,5,4,7.5,12.0,1,0,0,0,0,1,1,0,0,0,0,0,1
54944,18.0,1198,86.7,5,4,4.82,9.0,0,1,0,0,1,0,1,0,0,0,0,0,1
25500,21.5,1498,108.5,5,4,8.95,9.0,1,0,0,0,0,1,1,0,0,0,0,0,1
70000,12.8,2494,102.0,8,5,6.0,14.0,1,0,0,0,1,0,1,0,0,0,0,1,0
130000,19.3,1248,73.9,5,4,3.85,15.0,1,0,0,0,1,0,1,0,0,0,0,0,1
46983,12.07,2967,241.4,7,5,43.35,10.0,1,0,0,0,0,1,0,1,0,0,1,0,0
45008,17.0,1497,118.0,5,4,3.0,15.0,0,1,0,0,1,0,1,0,0,0,1,0,0
48719,27.3,1498,98.6,5,4,6.25,9.0,1,0,0,0,1,0,1,0,0,0,1,0,0
52000,16.1,1298,88.2,5,4,2.41,17.0,0,1,0,0,1,0,1,0,0,0,1,0,0
58000,11.2,2993,306.0,4,4,48.0,12.0,1,0,0,0,0,1,1,0,0,0,1,0,0
6500000,15.97,2993,258.0,5,4,65.0,8.0,1,0,0,0,0,1,1,0,0,0,0,0,1
4126,21.7,999,67.0,5,4,4.8,7.0,0,1,0,0,1,0,1,0,0,0,0,0,1
85000,19.01,1461,108.5,5,4,8.5,12.0,1,0,0,0,1,0,1,0,0,0,1,0,0
140000,12.8,2494,102.0,7,4,6.25,15.0,1,0,0,0,1,0,0,0,1,0,1,0,0
49000,18.0,995,62.0,5,4,1.4,15.0,0,1,0,0,1,0,0,1,0,0,0,1,0
48000,15.73,1968,174.33,5,4,18.25,10.0,1,0,0,0,0,1,1,0,0,0,0,1,0
122397,17.5,1896,106.0,5,4,4.4,17.0,1,0,0,0,1,0,1,0,0,0,0,1,0
87000,20.45,1461,83.8,5,4,6.5,11.0,1,0,0,0,1,0,1,0,0,0,0,1,0
95000,18.5,1197,80.0,5,4,2.8,15.0,0,1,0,0,1,0,0,1,0,0,0,1,0
52000,22.07,1199,73.9,5,4,2.75,13.0,1,0,0,0,1,0,1,0,0,0,1,0,0
32345,17.9,2143,136.0,5,4,24.51,9.0,1,0,0,0,0,1,1,0,0,0,0,0,1
48000,17.01,1591,121.3,5,4,5.2,11.0,0,1,0,0,1,0,0,1,0,0,0,0,1
25805,18.2,1061,64.0,5,4,2.62,14.0,0,1,0,0,1,0,1,0,0,0,1,0,0
30733,20.68,1995,190.0,5,4,29.3,7.0,1,0,0,0,0,1,1,0,0,0,0,0,1
58000,22.69,1995,190.0,5,4,11.5,15.0,1,0,0,0,0,1,1,0,0,0,0,0,1
78526,23.0,1498,98.96,5,4,8.09,8.0,1,0,0,0,1,0,1,0,0,0,0,1,0
29000,19.01,1461,108.45,5,4,6.5,12.0,1,0,0,0,1,0,1,0,0,0,0,0,1
55000,17.0,1198,73.75,5,4,4.7,8.0,0,1,0,0,1,0,1,0,0,0,0,1,0
43284,23.4,1248,74.0,5,4,4.5,12.0,1,0,0,0,1,0,1,0,0,0,0,0,1
52000,18.9,998,67.1,5,4,2.45,13.0,0,1,0,0,1,0,1,0,0,0,0,0,1
109703,14.28,1798,138.03,5,4,4.0,15.0,0,1,0,0,0,1,0,1,0,0,0,0,1
6000,20.63,1198,67.06,5,4,2.5,9.0,0,1,0,0,1,0,1,0,0,0,1,0,0
6568,25.17,799,53.3,5,4,5.09,6.0,0,1,0,0,1,0,1,0,0,0,0,1,0
82085,20.77,1248,88.76,7,5,6.5,13.0,1,0,0,0,1,0,1,0,0,0,0,1,0
36840,18.9,1197,82.0,5,4,5.64,10.0,0,1,0,0,1,0,1,0,0,0,0,1,0
14000,24.0,1120,70.0,5,4,4.6,8.0,1,0,0,0,1,0,1,0,0,0,1,0,0
72000,14.16,1968,174.3,5,4,29.0,12.0,1,0,0,0,0,1,1,0,0,0,0,1,0
71499,17.0,1497,118.0,5,4,3.0,16.0,0,1,0,0,1,0,1,0,0,0,0,0,1
35000,20.54,1598,103.6,5,4,3.15,14.0,1,0,0,0,1,0,1,0,0,0,0,1,0
80606,25.1,1498,98.6,5,4,6.96,10.0,1,0,0,0,1,0,1,0,0,0,1,0,0
68630,20.51,998,67.0,5,4,3.87,9.0,0,1,0,0,0,1,1,0,0,0,0,1,0
47001,20.0,1196,63.0,5,4,3.72,10.0,0,0,1,0,1,0,1,0,0,0,0,0,1
40000,11.36,2755,171.5,8,5,16.45,9.0,1,0,0,0,0,1,1,0,0,0,0,0,1
83678,22.32,1582,126.32,5,4,5.5,13.0,1,0,0,0,1,0,1,0,0,0,1,0,0
68365,26.6,998,58.16,5,4,3.77,11.0,0,0,1,0,1,0,1,0,0,0,0,0,1
85000,24.3,1248,88.5,5,4,8.9,9.0,1,0,0,0,1,0,1,0,0,0,0,1,0
83165,12.8,2494,102.0,8,5,11.49,12.0,1,0,0,0,1,0,1,0,0,0,1,0,0
62001,15.26,1598,103.5,5,4,2.65,15.0,0,1,0,0,1,0,1,0,0,0,0,0,1
7000,20.68,1995,190.0,5,4,27.75,9.0,1,0,0,0,0,1,1,0,0,0,0,1,0
160000,10.5,2835,107.2,6,5,8.75,17.0,1,0,0,0,1,0,1,0,0,0,0,1,0
71000,20.54,1598,103.6,5,4,4.25,15.0,1,0,0,0,1,0,1,0,0,0,0,1,0
98000,13.5,2987,282.0,5,4,25.0,16.0,1,0,0,0,0,1,0,1,0,0,0,1,0
30900,14.74,2993,270.9,5,4,29.5,11.0,1,0,0,0,0,1,1,0,0,0,0,0,1
14000,18.12,1995,190.0,5,4,35.0,10.0,1,0,0,0,0,1,1,0,0,0,0,0,1
82450,23.0,1396,90.0,5,4,5.85,11.0,1,0,0,0,1,0,1,0,0,0,0,0,1
72000,12.7,2179,187.7,5,4,27.0,11.0,1,0,0,0,0,1,1,0,0,0,0,0,1
62334,20.36,1197,78.9,5,4,2.75,12.0,0,1,0,0,1,0,1,0,0,0,0,0,1
30000,25.8,1498,98.6,5,4,3.5,10.0,1,0,0,0,1,0,1,0,0,0,0,0,1
30000,17.54,2993,313.0,4,4,45.0,12.0,1,0,0,0,0,1,1,0,0,0,0,1,0
25000,20.36,1197,78.9,5,4,2.65,12.0,0,1,0,0,1,0,1,0,0,0,0,1,0
76000,16.55,1968,147.51,5,4,18.25,12.0,1,0,0,0,0,1,0,1,0,0,1,0,0
54000,19.01,1461,108.5,5,4,5.75,10.0,1,0,0,0,1,0,0,1,0,0,1,0,0
143017,20.0,1968,138.1,5,4,6.58,13.0,1,0,0,0,0,1,1,0,0,0,0,0,1
97000,20.45,1461,83.8,5,4,4.25,13.0,1,0,0,0,1,0,0,1,0,0,1,0,0
80464,11.0,2987,198.5,5,4,9.29,16.0,1,0,0,0,0,1,0,1,0,0,1,0,0
21260,14.0,796,35.0,5,4,2.9,8.0,0,1,0,0,1,0,1,0,0,0,1,0,0
45200,13.2,1495,94.0,5,4,0.9,20.0,0,1,0,0,1,0,1,0,0,0,0,1,0
25422,22.5,998,67.04,5,4,3.25,11.0,0,1,0,0,1,0,1,0,0,0,1,0,0
29000,27.39,1248,74.0,5,4,6.5,9.0,1,0,0,0,1,0,1,0,0,0,0,1,0
107000,12.99,2494,100.6,7,4,13.5,12.0,1,0,0,0,1,0,0,1,0,0,1,0,0
58661,15.17,1968,181.0,5,4,28.03,9.0,1,0,0,0,0,1,1,0,0,0,1,0,0
46000,12.0,2987,224.0,7,5,36.0,12.0,1,0,0,0,0,1,1,0,0,0,0,1,0
63000,14.53,1798,138.0,5,4,3.35,15.0,0,0,1,0,1,0,0,1,0,0,0,1,0
75059,17.0,1591,121.3,5,4,4.25,13.0,0,1,0,0,0,1,1,0,0,0,1,0,0
51000,27.03,1969,190.0,5,4,21.5,11.0,1,0,0,0,0,1,1,0,0,0,0,0,1
48454,17.0,1197,80.0,5,4,3.5,12.0,0,1,0,0,1,0,0,1,0,0,0,0,1
70359,12.05,2179,120.0,8,5,7.65,12.0,1,0,0,0,1,0,1,0,0,0,0,1,0
60146,14.16,1968,174.3,5,4,29.64,10.0,1,0,0,0,0,1,1,0,0,0,1,0,0
49900,20.85,1197,83.14,5,4,4.8,10.0,0,1,0,0,1,0,1,0,0,0,1,0,0
111000,13.0,2987,210.0,5,4,6.5,22.0,0,1,0,0,0,1,1,0,0,0,1,0,0
45000,22.07,1199,73.9,5,4,2.99,13.0,1,0,0,0,1,0,1,0,0,0,0,0,1
38000,15.6,1196,70.0,5,4,3.55,12.0,0,1,0,0,1,0,1,0,0,0,0,0,1
43252,13.0,2143,204.0,5,4,34.18,9.0,1,0,0,0,0,1,1,0,0,0,1,0,0
75000,16.1,1298,88.2,5,4,2.85,15.0,0,1,0,0,1,0,1,0,0,0,0,1,0
37000,20.0,1399,68.05,5,4,1.8,14.0,1,0,0,0,1,0,1,0,0,0,0,1,0
40448,15.96,2523,62.1,7,5,3.5,9.0,1,0,0,0,1,0,1,0,0,0,0,0,1
33000,17.8,1198,86.7,5,4,6.5,9.0,0,1,0,0,1,0,1,0,0,0,0,0,1
39500,15.0,2143,204.0,5,4,29.5,9.0,1,0,0,0,0,1,1,0,0,0,0,1,0
90000,12.99,2494,100.6,7,4,13.9,9.0,1,0,0,0,1,0,1,0,0,0,0,0,1
36973,18.2,1199,88.7,5,4,6.8,8.0,0,1,0,0,1,0,1,0,0,0,1,0,0
63716,15.73,1968,174.33,5,4,23.0,12.0,1,0,0,0,0,1,1,0,0,0,0,0,1
41617,14.53,1794,138.1,5,4,14.14,9.0,0,1,0,0,0,1,1,0,0,0,0,0,1
17489,18.9,1197,82.0,5,4,5.99,8.0,0,1,0,0,0,1,1,0,0,0,1,0,0
35070,24.0,1120,70.0,5,4,5.99,7.0,1,0,0,0,1,0,1,0,0,0,0,1,0
30000,17.11,1968,174.33,5,4,27.0,10.0,1,0,0,0,0,1,1,0,0,0,0,0,1
71360,21.9,1396,90.0,5,4,3.95,13.0,1,0,0,0,1,0,1,0,0,0,0,0,1
82160,16.52,1991,123.7,5,4,2.57,17.0,1,0,0,0,1,0,1,0,0,0,1,0,0
30131,20.92,998,67.1,5,4,2.65,12.0,0,1,0,0,1,0,1,0,0,0,0,1,0
78000,19.3,1248,73.9,5,4,2.3,17.0,1,0,0,0,1,0,0,1,0,0,1,0,0
69690,17.7,1497,78.0,5,4,3.29,16.0,0,1,0,0,1,0,1,0,0,0,0,0,1
50000,25.8,1498,98.6,5,4,3.25,12.0,1,0,0,0,1,0,1,0,0,0,1,0,0
70536,31.79,998,58.33,5,4,4.58,9.0,0,0,1,0,1,0,1,0,0,0,1,0,0
50000,16.77,2967,241.38,5,4,21.0,14.0,1,0,0,0,0,1,0,0,1,0,0,1,0
42024,19.08,1582,126.2,5,4,9.73,9.0,1,0,0,0,0,1,1,0,0,0,0,0,1
5000,25.17,799,53.3,5,4,3.5,7.0,0,1,0,0,1,0,1,0,0,0,0,0,1
51000,19.67,1582,126.2,5,4,9.2,9.0,1,0,0,0,1,0,1,0,0,0,0,0,1
52000,13.68,2393,147.8,8,5,17.5,8.0,1,0,0,0,1,0,1,0,0,0,1,0,0
75000,21.21,1498,103.2,5,4,7.5,11.0,1,0,0,0,0,1,1,0,0,0,1,0,0
85000,16.1,1950,194.0,5,4,21.0,12.0,1,0,0,0,0,1,1,0,0,0,1,0,0
44612,18.5,1197,80.0,5,4,4.07,11.0,0,1,0,0,1,0,1,0,0,0,0,0,1
4700,25.17,799,53.3,5,4,3.0,8.0,0,1,0,0,1,0,1,0,0,0,0,0,1
9000,20.51,998,67.0,5,4,4.25,9.0,0,1,0,0,0,1,1,0,0,0,1,0,0
200000,12.8,2494,102.0,7,4,9.0,14.0,1,0,0,0,1,0,1,0,0,0,0,1,0
80000,22.9,1248,74.0,5,4,4.25,13.0,1,0,0,0,1,0,1,0,0,0,0,1,0
58134,16.47,1198,74.0,5,4,4.64,10.0,0,1,0,0,1,0,1,0,0,0,0,0,1
65000,23.59,1364,67.04,5,4,5.0,10.0,1,0,0,0,1,0,0,1,0,0,0,0,1
57319,25.2,1248,74.0,5,4,4.25,11.0,1,0,0,0,1,0,1,0,0,0,1,0,0
30000,22.77,1498,98.59,5,4,6.0,8.0,1,0,0,0,1,0,1,0,0,0,0,0,1
47000,18.0,1198,86.7,5,4,4.15,12.0,0,1,0,0,1,0,1,0,0,0,1,0,0
92000,16.1,1405,70.0,5,4,1.1,20.0,1,0,0,0,1,0,0,1,0,0,0,0,1
35433,18.5,1197,85.8,5,4,4.2,12.0,0,1,0,0,1,0,1,0,0,0,0,0,1
132000,18.7,1896,66.0,5,4,2.25,22.0,1,0,0,0,1,0,1,0,0,0,0,1,0
36000,19.3,1968,141.0,5,4,16.0,11.0,1,0,0,0,0,1,1,0,0,0,1,0,0
22389,17.0,1198,73.75,5,4,7.23,8.0,0,1,0,0,1,0,1,0,0,0,0,1,0
102418,12.99,2494,100.6,7,4,10.1,11.0,1,0,0,0,1,0,1,0,0,0,0,0,1
39000,19.27,2143,167.62,5,4,34.0,10.0,1,0,0,0,0,1,1,0,0,0,1,0,0
24500,16.0,2179,140.0,7,5,16.52,7.0,1,0,0,0,0,1,1,0,0,0,0,1,0
63000,15.96,2523,62.1,7,5,5.5,12.0,1,0,0,0,1,0,1,0,0,0,1,0,0
30000,20.73,1373,91.1,5,4,6.55,10.0,0,1,0,0,1,0,1,0,0,0,0,0,1
44600,23.1,998,67.04,5,4,4.55,11.0,0,1,0,0,0,1,1,0,0,0,1,0,0
67376,24.5,1498,98.6,7,5,6.5,9.0,1,0,0,0,1,0,1,0,0,0,0,0,1
21248,24.3,1248,88.5,5,4,9.44,8.0,1,0,0,0,1,0,1,0,0,0,0,1,0
33000,23.1,998,67.04,5,4,3.99,10.0,0,1,0,0,0,1,1,0,0,0,1,0,0
150000,18.1,1493,110.0,5,4,3.0,17.0,1,0,0,0,1,0,1,0,0,0,0,0,1
66000,8.7,2987,224.34,5,4,10.75,16.0,1,0,0,0,0,1,0,1,0,0,0,0,1
9000,18.9,1197,82.0,5,4,5.45,9.0,0,1,0,0,0,1,1,0,0,0,0,1,0
86091,15.1,2179,140.0,7,5,10.09,11.0,1,0,0,0,1,0,1,0,0,0,0,1,0
117236,11.8,2720,190.0,7,5,14.0,13.0,1,0,0,0,0,1,0,1,0,0,0,0,1
27000,21.4,1197,83.1,5,4,6.5,9.0,0,1,0,0,1,0,1,0,0,0,0,1,0
63983,19.27,2143,170.0,5,4,16.56,10.0,1,0,0,0,0,1,1,0,0,0,0,1,0
32200,18.16,1196,86.8,5,4,4.25,10.0,0,1,0,0,1,0,0,1,0,0,0,0,1
160000,18.1,1493,110.0,5,4,3.5,16.0,1,0,0,0,1,0,0,1,0,0,1,0,0
31001,18.44,1198,75.0,5,4,3.0,9.0,0,1,0,0,1,0,1,0,0,0,0,1,0
40866,19.5,1199,86.76,5,4,5.47,9.0,0,1,0,0,1,0,1,0,0,0,0,0,1
39871,19.1,1197,81.86,5,4,3.5,10.0,0,1,0,0,1,0,1,0,0,0,1,0,0
28541,11.57,2987,254.79,5,4,60.75,9.0,1,0,0,0,0,1,1,0,0,0,0,1,0
4721,14.0,796,35.0,5,4,4.11,6.0,0,1,0,0,1,0,1,0,0,0,0,0,1
53340,21.9,1396,88.76,5,4,4.35,11.0,1,0,0,0,1,0,1,0,0,0,1,0,0
43000,14.53,1794,138.1,5,4,12.5,10.0,0,1,0,0,0,1,1,0,0,0,1,0,0
108905,11.79,2179,120.0,8,5,6.21,14.0,1,0,0,0,0,1,0,1,0,0,1,0,0
45671,27.3,1498,98.6,5,4,7.2,9.0,1,0,0,0,1,0,1,0,0,0,0,0,1
16485,22.48,1995,187.74,5,4,42.75,8.0,1,0,0,0,0,1,1,0,0,0,0,1,0
51000,19.1,1197,82.0,5,4,3.85,11.0,0,1,0,0,1,0,1,0,0,0,0,0,1
16000,19.4,1198,86.8,5,4,4.35,10.0,0,1,0,0,1,0,1,0,0,0,0,1,0
17000,15.04,1598,103.2,5,4,4.25,11.0,0,1,0,0,1,0,1,0,0,0,0,0,1
64687,31.79,998,58.33,5,4,3.8,10.0,0,0,1,0,1,0,1,0,0,0,1,0,0
41840,15.1,2179,140.0,7,5,13.52,9.0,1,0,0,0,1,0,1,0,0,0,0,1,0
25000,18.6,1199,79.4,5,4,1.75,12.0,0,1,0,0,1,0,1,0,0,0,0,0,1
41000,16.8,1497,116.3,5,4,4.5,13.0,0,1,0,0,1,0,0,1,0,0,0,0,1
51001,16.09,1995,184.0,5,4,17.0,13.0,1,0,0,0,0,1,1,0,0,0,0,0,1
14000,22.5,999,67.0,5,4,4.5,7.0,0,1,0,0,0,1,1,0,0,0,0,1,0
36264,20.36,1197,78.9,5,4,4.32,12.0,0,1,0,0,1,0,1,0,0,0,0,0,1
82536,14.74,2993,270.9,5,4,28.63,11.0,1,0,0,0,0,1,1,0,0,0,0,1,0
29000,20.14,1498,88.8,5,4,4.0,9.0,1,0,0,0,1,0,1,0,0,0,1,0,0
70000,12.99,2494,100.6,7,4,12.0,10.0,1,0,0,0,1,0,1,0,0,0,1,0,0
51361,18.0,1198,86.7,5,4,4.94,10.0,0,1,0,0,1,0,1,0,0,0,0,0,1
50000,13.2,1495,94.0,5,4,0.7,20.0,0,1,0,0,1,0,1,0,0,0,0,0,1
39000,20.36,1197,78.9,5,4,2.6,14.0,0,1,0,0,1,0,1,0,0,0,1,0,0
179000,23.59,1364,67.04,5,4,3.8,12.0,1,0,0,0,1,0,1,0,0,0,0,1,0
65287,20.0,1399,68.05,5,4,4.45,12.0,1,0,0,0,1,0,1,0,0,0,0,1,0
67000,16.78,1496,88.73,5,4,4.05,12.0,0,1,0,0,1,0,0,1,0,0,0,0,1
42496,26.3,998,67.1,5,4,1.4,17.0,0,0,1,0,1,0,1,0,0,0,1,0,0
62767,20.34,1498,103.2,5,4,9.75,9.0,1,0,0,0,1,0,1,0,0,0,1,0,0
20842,0.0,1086,62.0,5,4,2.78,14.0,0,1,0,0,1,0,1,0,0,0,1,0,0
90000,21.03,1461,65.0,5,4,3.1,10.0,1,0,0,0,1,0,0,1,0,0,1,0,0
36139,18.9,1197,82.0,5,4,6.3,9.0,0,1,0,0,0,1,0,1,0,0,0,0,1
54895,13.14,1798,160.0,5,4,7.5,14.0,0,1,0,0,1,0,1,0,0,0,1,0,0
140000,14.24,2755,174.5,7,5,10.75,15.0,1,0,0,0,1,0,1,0,0,0,0,1,0
25899,12.63,2179,147.5,5,4,55.7,6.0,1,0,0,0,0,1,1,0,0,0,0,1,0
